Unnamed: 0,کد ملک,تاریخ,آدرس,زیربنا,طبقه,سن بنا,قیمت واحد,قیمت کل
,10297147,1403/02/23,پیروزی خ زاهدگیلانی,93,5,0,97849000,9100000000
,10263289,1403/02/23,حكیمیه خ بهشت,107,3,5,90000000,9630000000
,10177143,1403/02/23,تهران پارس خ 196 غربی اردیبهشت شمالی,54,4,15,98140000,5300000000
,10297133,1403/02/23,نیاوران جماران خ امیدوار,200,1,7,200000000,40000000000
,10297132,1403/02/23,سراج بالاتر از پل,126,4,8,71420000,9000000000
,10253960,1403/02/23,دربند خ گلابدره,120,8,1,64166000,7700000000
,10263262,1403/02/23,فرجام غربی خ عبادی جنوبی,82,4,1,95120000,7800000000
,10064107,1403/02/23,سراج نرسیده به كوچه نجفی اصفهانی,64,3,15,54680000,3500000000
,10297090,1403/02/22,اشرفی اصفهانی شهرك هما,132,3,15,121212000,16000000000
,10297083,1403/02/22,تهرانپارس خ 180.1,95,2,1,124210000,11800000000
,10268469,1403/02/22,جشنواره خ امین بالاتراز 30 متری ولیعصر,60,1,15,26660000,1600000000
,10297079,1403/02/22,تهرانپارس خ استخر,61,3,6,95080000,5800000000
,10297075,1403/02/22,جشنواره خ احسان میدان گرمابدری,74,5,5,78370000,5800000000
,10176344,1403/02/22,جنت آباد شمالی خ گلستان شرقی,100,2,1,125000000,12500000000
,10297058,1403/02/22,وحیدیه نرسیده به خ براهویی,50,3,13,76000000,3800000000
,10297056,1403/02/22,پونك ایران زمین شمالی,115,4,2,150000000,17250000000
,10247712,1403/02/22,جنت آباد جنوبی روبروی كوروش,125,همكف,15,120000000,15000000000
,10260202,1403/02/22,خواجه نظام خ اجاره دار ك حمیدی,72,زیرهمكف,20,49000000,3528000000
,10255960,1403/02/22,تهرانپارس بین فلكه دوم و سوم خ 184,142,2,12,98590000,14000000000
,10180405,1403/02/22,تهرانپارس بلوار پروین خ 216,59,1,7,69490000,4100000000
,10125123,1403/02/22,تهرانپارس غربی خ 198 غربی,92,4,14,75000000,6900000000
,10179617,1403/02/22,تهران پارس خ شهید محمد خدابنده,80,4,18,65000000,5200000000
,10254412,1403/02/22,میدان رسالت خ رفیعی,85,2,1,103176000,8770000000
,10120046,1403/02/22,اتوبان بابایی شهرك البرز,92,4,6,103260000,9500000000
,10122298,1403/02/22,تهرانپارس بلوار پروین خ 192,60,4,16,75000000,4500000000
,10247418,1403/02/22,اشرفی اصفهانی باغ فیض,61,1,30,114754000,7000000000
,10268776,1403/02/22,تهرانپارس خ 160,92,4,0,140000000,12880000000
,10268699,1403/02/22,جشنواره خ زهدی,83,همكف,15,50600000,4200000000
,10246379,1403/02/22,فرجام خ مظاهری,110,3,7,117272000,12900000000
,10204771,1403/02/22,تهرانپارس فلكه اول خ 116,67,4,17,74620000,5000000000
,10270307,1403/02/22,نیروی دریایی ك باقری,95,1,15,110526000,10500000000
,10263479,1403/02/22,فرجام خ 37,71,3,12,94366000,6700000000
,10206951,1403/02/22,شهرك راه آهن بلوار كوهك,116,12,6,125000000,14500000000
,10297019,1403/02/22,تهرانپارس خ استخر,80,2,1,90000000,7200000000
,10242897,1403/02/22,شهرك راه آهن دهكده المپیك شهرك صدرا,107,3,15,79439000,8500000000
,3455929,1403/02/22,شهر زیبا میدان كودك,80,4,30,80000000,6400000000
,10296994,1403/02/22,سراج ك بیات,94,3,30,82970000,7800000000
,10296977,1403/02/22,تهرانپارس پارك پلیس میدان قرآن,110,2,4,110000000,12100000000
,10264445,1403/02/22,هنگام شمیران نو,82,1,0,68000000,5576000000
,10296963,1403/02/22,قنات كوثر بلوار مطهری,93,4,19,80640000,7500000000
,10204369,1403/02/22,شریعتی نبش بهارشیراز,62,4,4,117741000,7300000000
,10264129,1403/02/22,تهرانپارس خ 214شرقی,65,4,30,69230000,4500000000
,10245447,1403/02/22,بلوارمرزداران خ پاس فرهنگیان,126,1,14,119047000,15000000000
,10145388,1403/02/22,الهیه خ خزر,281,5,12,160142000,45000000000
,10260288,1403/02/22,پیروزی خ نبرد شمالی,70,1,12,71428000,5000000000
,10296919,1403/02/22,شهرك غرب خ طاهرخانی,154,9,0,211000000,32494000000
,10249476,1403/02/22,جمهوری خ لقمان الدوله,61,1,21,73770000,4500000000
,10263778,1403/02/22,اتوبان بابایی شهرك شهپریان,95,9,7,84210000,8000000000
,10164884,1403/02/22,تهران پارس خ استخر,79,1,12,78480000,6200000000
,2936640,1403/02/22,تهرانپارس خ 152,215,2,6,180000000,38700000000
,10199029,1403/02/22,بهارستان خ ایران,212,1,0,120000000,25440000000
,10198658,1403/02/22,اشرفی اصفهانی باغ فیض خ باهنر,160,3,9,105000000,16800000000
,10263729,1403/02/22,طالقانی خ طباطبائی,93,2,30,55913000,5200000000
,10296913,1403/02/20,مجیدیه شمالی خ حسینی,100,1,0,120000000,12000000000
,10296900,1403/02/20,تهرانپارس خ استخر خ صفایی فراهانی,72,4,12,75000000,5400000000
,10296898,1403/02/20,نیرو هوایی خ هشتم,67,1,17,68656000,4600000000
,10296897,1403/02/20,بلوار ابوذر جنوبی خ وحدت,81,1,11,66660000,5400000000
,10122447,1403/02/20,قلهك خ یخچال,110,5,0,180000000,19800000000
,10296894,1403/02/20,افسریه خ 31,73,3,10,60000000,4380000000
,10296893,1403/02/20,پیروزی شكوفه خ نورصالحی,50,1,16,62000000,3100000000
,10296892,1403/02/20,پیروزی شكوفه خ كرمان غربی,62,3,12,60483000,3750000000
,10296889,1403/02/20,بزرگراه محلاتی خ تاجیك,57,2,14,64912000,3700000000
,10296878,1403/02/20,بلوار ابوذر جنوبی خ ربذه شمالی,110,4,17,50000000,5500000000
,10296872,1403/02/20,سبلان شمالی خ نائینی,63,4,12,61904000,3900000000
,3946702,1403/02/20,بهارستان كوی نظامیه,87,1,30,55000000,4785000000
,3946701,1403/02/20,بهارستان كوی نظامیه,103,1,30,55000000,5665000000
,10296847,1403/02/20,وحیدیه خ ارمغانی,66,5,6,71212000,4700000000
,10240307,1403/02/20,سراج خ والائیان,87,1,13,80450000,7000000000
,10296846,1403/02/20,شهرك غرب بلوار دریا خ مطهری شمالی,64,3,30,125000000,8000000000
,10263088,1403/02/20,سبلان جنوبی ك رجایی,60,4,24,50000000,3000000000
,10271463,1403/02/20,شریعتی نرسیده به مطهری,60,4,13,83333000,5000000000
,2799706,1403/02/20,ستارخان خ بهبودی,85,3,25,76470000,6500000000
,10296776,1403/02/20,فرجام خ عبادی,70,3,18,100000000,7000000000
,10296771,1403/02/20,تهرانپارس خ مظفری,73,1,21,98630000,7200000000
,10125448,1403/02/20,جشنواره خ امین,50,2,17,37000000,1850000000
,10260880,1403/02/20,جشنواره نرسیده به مترو,96,5,12,78125000,7500000000
,10259444,1403/02/20,تهرانپارس خ مظفری,89,4,10,95000000,8455000000
,10181775,1403/02/20,تهرانپارس بین باقری و اردیبهشت,115,3,10,100000000,11500000000
,10296760,1403/02/20,جمهوری نرسیده به خ ملت كوچه محمودی,56,4,25,58920000,3300000000
,10296751,1403/02/20,بزرگراه رسالت میدان 68,73,3,30,82191000,6000000000
,10296747,1403/02/20,فرجام خ احدزاده,70,5,7,92857000,6500000000
,10248693,1403/02/20,اكباتان كوچه بیمه,93,4,30,96770000,9000000000
,10218467,1403/02/20,منیریه كوی اخباری,128,3,0,90000000,11520000000
,10296733,1403/02/20,بزرگراه رسالت خ 49,90,1,5,106666000,9600000000
,10296732,1403/02/20,جشنواره خ جعفرپناه,77,3,17,58440000,4500000000
,10265375,1403/02/20,جشنواره خ درختی,62,همكف,15,61290000,3800000000
,10296731,1403/02/20,حكیمیه بلوار فجر,99,2,2,95950000,9500000000
,10296729,1403/02/20,تهرانپارس فلكه سوم خ 194,109,4,7,124770000,13600000000
,10296727,1403/02/20,تهرانپارس بین باقری و اردیبهشت,94,1,0,97020000,9120000000
,10115304,1403/02/20,گلبرگ غربی خ صفایی,88,3,13,56818000,5000000000
,10249979,1403/02/20,دروس خ چیذری,160,3,0,250000000,40000000000
,10296700,1403/02/20,نیرو هوایی خ هشتم,82,2,23,76829000,6300000000
,10206175,1403/02/20,بزرگراه ارتش شهرك كوثر,95,1,20,87894000,8350000000
,10133809,1403/02/20,جشنواره خ اشرفی گودرزی,110,4,0,120000000,13200000000
,10018308,1403/02/20,تهرانپارس فلكه اول خ 150,130,2,0,153840000,20000000000
,10262855,1403/02/20,تهرانپارس بلوار پروین بین خ 133و135,63,4,18,58730000,3700000000
,10270915,1403/02/20,اشرفی اصفهانی نرسیده به ك آذری,62,1,4,159677000,9900000000
,10296675,1403/02/20,جنت آباد خ شاهین شمالی,72,3,22,87500000,6300000000
,10258864,1403/02/19,سهروردی شمالی خ اندیشه,85,3,25,82352000,7000000000
,10296671,1403/02/19,جنت آباد شاهین شمالی,70,3,7,171428000,12000000000
,10265084,1403/02/19,تهران نو امامت,49,2,20,63265000,3100000000
,10269257,1403/02/19,ولیعصر روبروی پارك ساعی,87,1,0,137930000,12000000000
,10296666,1403/02/19,جنت آباد شاهین شمالی,64,3,20,105468000,6750000000
,10296657,1403/02/19,اشرفی اصفهانی خ البرز,115,1,1,140000000,16100000000
,10274856,1403/02/19,جنت آباد جنوبی خ بهمنی نژاد,115,1,0,113043000,13000000000
,10202979,1403/02/19,شهران فلكه سوم,111,5,22,88000000,9768000000
,10260635,1403/02/19,شهرك غرب خ گل افشان جنوبی خ سروستان,154,4,16,207792000,32000000000
,10267305,1403/02/19,نظام آباد خ مدنی جنوبی پایین تراز بیمارستان امام حسین,56,4,14,53571000,3000000000
,10066277,1403/02/19,كن سولقان,97,3,15,61855000,6000000000
,10249750,1403/02/19,سبلان جنوبی نرسیده به خ رضا رجبی,84,3,0,70000000,5880000000
,10267058,1403/02/19,وحیدیه خ بخت آزاد,50,4,26,52000000,2600000000
,10267561,1403/02/19,خ دماوند خ بهمن مهاجر,59,4,10,65762000,3880000000
,10296616,1403/02/19,جشنواره خ امین,65,3,1,44610000,2900000000
,10255084,1403/02/19,تهران پارس خ 196 شرقی,139,1,22,97120000,13500000000
,10264541,1403/02/19,تهرانپارس بلوار پروین خ 218,48,2,17,83330000,4000000000
,10265155,1403/02/19,تهرانپارس خ 206 شرقی,38,5,20,92100000,3500000000
,10265157,1403/02/19,تهرانپارس خ 206 شرقی,52,1,20,86530000,4500000000
,10147243,1403/02/19,حكیمیه باباییان,140,5,12,72000000,10080000000
,10147719,1403/02/19,بزرگراه محلاتی خ گیلكی جنوبی,145,2,15,105000000,15225000000
,10260911,1403/02/19,جشنواره خ احسان,57,2,27,54380000,3100000000
,3964420,1403/02/19,اتوبان بابایی شهرك بهشتی,97,3,2,93810000,9100000000
,10296600,1403/02/19,گلبرگ غربی كوچه عباس مرادی,64,4,0,78125000,5000000000
,10246367,1403/02/19,نامجو نرسیده به خ سلمان فارسی,122,4,1,75000000,9150000000
,10259469,1403/02/19,اوین خ هشترودی,150,3,0,200000000,30000000000
,10296584,1403/02/19,بلوار فردوس شرق خ حسن آباد,65,2,20,116923000,7600000000
,10296578,1403/02/19,نیرو هوایی خ 30 متری,47,4,19,68085000,3200000000
,10296576,1403/02/19,پیروزی نرسیده به كوكاكولا,46,4,20,68478000,3150000000
,10296575,1403/02/19,شمس آباد میدان بهشتی,73,1,12,91780000,6700000000
,10296564,1403/02/19,پیروزی خ فرشته آزادی,43,2,13,78604000,3380000000
,10296563,1403/02/19,بزرگراه محلاتی خ شهمیرزادی,42,3,9,55000000,2310000000
,10117614,1403/02/19,نیرو هوایی خ نهم,75,4,20,78666000,5900000000
,10296548,1403/02/19,پیروزی خ پیچك,80,2,1,80000000,6400000000
,10296540,1403/02/19,پیروزی خ نبردشمالی چهارراه فرزانه,71,4,8,72535000,5150000000
,10296539,1403/02/19,پیروزی خ گلستان,75,همكف,30,70000000,5250000000
,10052453,1403/02/19,آزادی خ كلهر,74,4,21,74324000,5500000000
,10134942,1403/02/19,پلیس خ ادیبی,68,4,0,113970000,7750000000
,10276682,1403/02/19,میدان خراسان خ دربندی,62,2,0,53064000,3290000000
,10276664,1403/02/19,سراج سروش,65,2,15,51530000,3350000000
,10276650,1403/02/19,چیتگر جنوبی شهرك 22 بهمن,59,1,1,80000000,4720000000
,10276625,1403/02/19,تهرانپارس خ بهار خ 109,70,5,20,115710000,8100000000
,10261881,1403/02/19,تهرانپارس خ 222 شرقی,85,6,1,86000000,7310000000
,10276593,1403/02/19,تهرانپارس فلكه چهارم خ 220,114,5,8,115780000,13200000000
,10276587,1403/02/19,تهرانپارس خ 160 غربی,135,1,11,135000000,18225000000
,10080069,1403/02/19,شهرك اكباتان شهرك فرهنگیان,114,3,30,74561000,8500000000
,10276573,1403/02/19,دامپزشكی خ مبینی,120,3,3,72500000,8700000000
,10276572,1403/02/19,تهرانپارس شرقی بین گیو و بلوار,74,4,27,70270000,5200000000
,10243628,1403/02/19,تهرانپارس بین اردیبهشت و باقری,82,5,15,79260000,6500000000
,10276567,1403/02/19,مجیدیه شمالی خ امیرنیا,77,2,13,115000000,8855000000
,10276548,1403/02/19,یوسف آباد خ جهان آرا,117,3,30,145299000,17000000000
,10185610,1403/02/19,سبلان شمالی نرسیده به خ فتاحی,65,3,30,50769000,3300000000
,10276536,1403/02/19,جشنواره خ امین,70,3,12,78570000,5500000000
,10276535,1403/02/19,جشنواره خ زهدی,117,1,1,74000000,8658000000
,10276532,1403/02/19,جشنواره چهارراه سیدالشهدا,56,4,14,78570000,4400000000
,10276528,1403/02/19,میدان شهدا نرسیده به خ كفائی امانی,49,2,19,65306000,3200000000
,10276526,1403/02/19,تهرانپارس بالاتر از فلكه سوم,108,1,22,111110000,12000000000
,10276521,1403/02/19,آجودانیه نرسیده به ك آذرمی,150,7,18,166666000,25000000000
,10185972,1403/02/19,سراج بن بست لادن,100,5,4,80000000,8000000000
,10276514,1403/02/18,شهرك راه آهن بلوار كوهك,127,3,4,96062000,12200000000
,10248414,1403/02/18,شهرك غرب بلوار دادمان,97,4,25,175257000,17000000000
,10260529,1403/02/18,شهرك غرب خ گل افشان,160,1,29,200000000,32000000000
,10248700,1403/02/18,شهرك غرب خ گل افشان,154,4,29,207792000,32000000000
,10204774,1403/02/18,نظام آباد خ مدنی جنوبی,66,3,30,40000000,2640000000
,10267519,1403/02/18,وحیدیه نرسیده به خ آوانسیان,72,3,20,55555000,4000000000
,10267427,1403/02/18,پلیس بالاتر از سروش,74,4,22,77027000,5700000000
,10204197,1403/02/18,سبلان شمالی خ جانبازان غربی خ مسیل باختر,70,1,13,71428000,5000000000
,10246210,1403/02/18,دارآباد خ پور ابتهاج,172,2,19,171511000,29500000000
,10122913,1403/02/18,نامجو نرسیده به ك شیخ,67,1,24,59701000,4000000000
,10246289,1403/02/18,سبلان شمالی خ طاووسی,65,3,30,50769000,3300000000
,10162884,1403/02/18,نامجو ك آغاسی اصفهانی,75,1,21,56000000,4200000000
,10206969,1403/02/18,انتهای همت غرب شهرك چیتگر,175,3,0,78000000,13650000000
,3991103,1403/02/18,كن سولقان سنگان,165,2,0,54545000,9000000000
,10270536,1403/02/18,وحیدیه نرسیده به ك جلالی,68,3,11,76470000,5200000000
,10276445,1403/02/18,جشنواره خ احسان خ گرمابدری,60,2,2,41660000,2500000000
